Date,MP,FD_Points,FD_Points_Per_Minute,Player
2020-12-23,13.65,11.6,0.8498168498168498,Precious Achiuwa
2020-12-25,19.466666666666665,19.6,1.0068493150684934,Precious Achiuwa
2020-12-29,17.633333333333333,15.8,0.896030245746692,Precious Achiuwa
2020-12-30,12.016666666666667,6.0,0.4993065187239944,Precious Achiuwa
2021-01-01,11.983333333333333,17.7,1.4770514603616134,Precious Achiuwa
2021-01-04,19.6,16.4,0.8367346938775508,Precious Achiuwa
2021-01-06,14.233333333333333,18.5,1.2997658079625294,Precious Achiuwa
2021-01-09,12.666666666666666,7.4,0.5842105263157895,Precious Achiuwa
2021-01-12,35.666666666666664,37.1,1.0401869158878505,Precious Achiuwa
2021-01-14,27.4,24.2,0.8832116788321168,Precious Achiuwa
2021-01-16,11.25,9.8,0.8711111111111112,Precious Achiuwa
2021-01-18,12.766666666666667,14.0,1.0966057441253263,Precious Achiuwa
2021-01-20,14.4,14.8,1.027777777777778,Precious Achiuwa
2021-01-22,11.533333333333333,13.7,1.1878612716763006,Precious Achiuwa
2021-01-23,10.133333333333333,8.4,0.8289473684210527,Precious Achiuwa
2021-01-25,12.683333333333334,14.3,1.1274638633377136,Precious Achiuwa
2021-01-27,20.266666666666666,35.7,1.7615131578947372,Precious Achiuwa
2021-01-28,13.35,16.0,1.198501872659176,Precious Achiuwa
2021-01-30,12.3,7.4,0.6016260162601625,Precious Achiuwa
2021-02-01,13.7,13.6,0.9927007299270073,Precious Achiuwa
2021-02-03,13.083333333333334,17.8,1.3605095541401273,Precious Achiuwa
2021-02-05,20.316666666666666,6.199999999999999,0.3051681706316653,Precious Achiuwa
2021-02-07,9.266666666666667,-1.0,-0.1079136690647482,Precious Achiuwa
2021-02-09,9.433333333333334,6.9,0.7314487632508834,Precious Achiuwa
2021-02-11,5.166666666666667,3.2,0.6193548387096774,Precious Achiuwa
2021-02-13,4.633333333333334,2.4000000000000004,0.5179856115107914,Precious Achiuwa
2021-02-15,12.1,15.2,1.256198347107438,Precious Achiuwa
2021-02-17,17.05,20.2,1.1847507331378297,Precious Achiuwa
2021-02-18,12.466666666666667,11.3,0.9064171122994653,Precious Achiuwa
2021-02-20,11.6,7.800000000000001,0.6724137931034484,Precious Achiuwa
2021-02-22,9.483333333333333,7.1,0.7486818980667839,Precious Achiuwa
2021-02-24,6.0,3.4,0.5666666666666667,Precious Achiuwa
2021-02-28,12.033333333333333,28.9,2.401662049861496,Precious Achiuwa
2021-03-02,15.033333333333333,12.8,0.8514412416851441,Precious Achiuwa
2021-03-04,16.46666666666667,17.0,1.0323886639676112,Precious Achiuwa
2021-03-11,4.55,3.4000000000000004,0.7472527472527474,Precious Achiuwa
2021-03-12,3.033333333333333,3.2,1.054945054945055,Precious Achiuwa
2021-03-14,11.883333333333333,2.2,0.18513323983169708,Precious Achiuwa
2021-03-17,10.466666666666667,8.0,0.7643312101910827,Precious Achiuwa
2021-03-19,4.366666666666666,7.0,1.603053435114504,Precious Achiuwa
2021-03-21,3.2333333333333334,1.2,0.37113402061855666,Precious Achiuwa
2021-03-23,12.966666666666667,14.1,1.0874035989717223,Precious Achiuwa
2021-03-25,13.916666666666666,4.2,0.3017964071856288,Precious Achiuwa
2021-03-26,10.966666666666667,16.0,1.458966565349544,Precious Achiuwa
2021-03-29,10.516666666666667,9.1,0.8652931854199682,Precious Achiuwa
2021-03-31,7.583333333333333,6.8,0.8967032967032967,Precious Achiuwa
2021-04-03,8.883333333333333,11.9,1.3395872420262664,Precious Achiuwa
2021-04-06,1.6166666666666667,2.0,1.2371134020618557,Precious Achiuwa
2021-04-08,9.3,19.0,2.043010752688172,Precious Achiuwa
2021-04-11,13.183333333333334,9.8,0.7433628318584071,Precious Achiuwa
2021-04-13,8.916666666666666,7.4,0.8299065420560748,Precious Achiuwa
2021-04-14,11.416666666666666,9.9,0.867153284671533,Precious Achiuwa
2021-04-16,14.566666666666666,5.1,0.3501144164759725,Precious Achiuwa
2021-04-19,28.966666666666665,21.2,0.7318757192174914,Precious Achiuwa
2021-04-21,1.966666666666667,2.2,1.11864406779661,Precious Achiuwa
2021-05-01,1.6666666666666667,0.0,0.0,Precious Achiuwa
2021-05-02,1.15,0.0,0.0,Precious Achiuwa
2021-01-06,0.95,0.0,0.0,Jaylen Adams
2021-02-03,8.466666666666667,4.2,0.49606299212598426,Jaylen Adams
2021-02-05,1.6833333333333333,0.0,0.0,Jaylen Adams
2021-02-06,4.533333333333333,4.4,0.9705882352941178,Jaylen Adams
2021-02-08,0.5333333333333333,0.0,0.0,Jaylen Adams
2021-02-12,0.6166666666666667,0.0,0.0,Jaylen Adams
2021-02-18,1.3166666666666667,0.0,0.0,Jaylen Adams
2020-12-23,30.61666666666667,40.1,1.3097441480675012,Steven Adams
2020-12-25,32.36666666666667,25.299999999999997,0.7816683831101956,Steven Adams
2020-12-27,30.850000000000005,26.299999999999997,0.8525121555915719,Steven Adams
2020-12-29,23.166666666666668,21.1,0.9107913669064749,Steven Adams
2020-12-31,31.450000000000003,35.0,1.1128775834658187,Steven Adams
2021-01-02,31.400000000000002,29.5,0.9394904458598725,Steven Adams
2021-01-04,31.01666666666667,24.6,0.7931219774314884,Steven Adams
2021-01-06,34.28333333333333,39.2,1.1434127369956248,Steven Adams
2021-01-08,34.81666666666667,29.4,0.8444231689803733,Steven Adams
2021-01-13,28.983333333333334,28.7,0.9902242668200114,Steven Adams
2021-01-15,33.06666666666667,13.9,0.42036290322580644,Steven Adams
2021-01-17,31.983333333333338,34.0,1.0630536737884313,Steven Adams
2021-01-19,23.666666666666668,20.299999999999997,0.8577464788732393,Steven Adams
2021-01-21,30.4,32.7,1.0756578947368423,Steven Adams
2021-01-23,23.316666666666666,8.6,0.3688348820586133,Steven Adams
2021-01-27,32.800000000000004,34.099999999999994,1.0396341463414631,Steven Adams
2021-01-29,38.11666666666667,30.0,0.7870572802798426,Steven Adams
2021-01-30,23.633333333333333,7.9,0.3342736248236954,Steven Adams
2021-02-03,28.583333333333332,35.6,1.2454810495626822,Steven Adams
2021-02-05,30.016666666666666,26.9,0.8961687951138256,Steven Adams
2021-02-06,29.333333333333332,10.9,0.37159090909090914,Steven Adams
2021-02-09,21.5,21.8,1.013953488372093,Steven Adams
2021-02-10,21.733333333333334,18.2,0.8374233128834355,Steven Adams
2021-02-12,19.833333333333332,8.3,0.41848739495798326,Steven Adams
2021-02-14,29.866666666666667,29.4,0.9843749999999999,Steven Adams
2021-02-16,23.766666666666666,30.4,1.279102384291725,Steven Adams
2021-02-17,9.583333333333334,5.6,0.5843478260869565,Steven Adams
2021-02-24,30.700000000000003,44.5,1.4495114006514656,Steven Adams
2021-02-25,27.7,37.6,1.3574007220216608,Steven Adams
2021-02-27,26.6,17.7,0.6654135338345865,Steven Adams
2021-03-01,25.983333333333334,20.2,0.7774214239897369,Steven Adams
2021-03-03,21.266666666666666,9.0,0.42319749216300945,Steven Adams
2021-03-04,25.25,21.5,0.8514851485148515,Steven Adams
2021-03-11,28.616666666666667,29.4,1.0273733255678508,Steven Adams
2021-03-12,21.1,30.4,1.4407582938388623,Steven Adams
2021-03-14,19.583333333333332,26.6,1.3582978723404258,Steven Adams
2021-03-16,25.166666666666668,14.0,0.5562913907284768,Steven Adams
2021-03-18,34.56666666666667,23.0,0.6653809064609449,Steven Adams
2021-03-21,36.166666666666664,30.1,0.8322580645161292,Steven Adams
2021-03-23,25.6,22.4,0.8749999999999999,Steven Adams
2021-03-26,41.11666666666667,19.3,0.46939602756384274,Steven Adams
2021-03-27,30.166666666666668,28.9,0.9580110497237568,Steven Adams
2021-03-29,29.883333333333333,19.5,0.6525376464026771,Steven Adams
2021-04-01,36.5,22.5,0.6164383561643836,Steven Adams
2021-04-04,22.15,37.7,1.7020316027088038,Steven Adams
2021-04-06,25.1,24.1,0.9601593625498008,Steven Adams
2021-04-07,20.1,14.5,0.7213930348258706,Steven Adams
2021-04-09,27.133333333333333,31.5,1.160933660933661,Steven Adams
2021-04-11,26.966666666666665,15.100000000000001,0.5599505562422745,Steven Adams
2021-04-12,26.5,28.2,1.0641509433962264,Steven Adams
2021-04-14,30.81666666666667,26.5,0.8599242833964305,Steven Adams
2021-04-16,29.65,32.4,1.0927487352445193,Steven Adams
2021-04-18,36.15,32.3,0.8934993084370677,Steven Adams
2021-04-20,29.483333333333334,20.5,0.6953080836630865,Steven Adams
2021-04-22,16.033333333333335,22.799999999999997,1.4220374220374217,Steven Adams
2021-04-24,31.86666666666667,23.5,0.7374476987447698,Steven Adams
2021-04-28,12.883333333333333,9.2,0.7141009055627425,Steven Adams
2020-12-23,34.68333333333333,40.2,1.1590581451225375,Bam Adebayo
2020-12-25,28.216666666666665,30.799999999999997,1.0915534554046071,Bam Adebayo
2020-12-29,25.016666666666666,26.2,1.0473017988007995,Bam Adebayo
2020-12-30,35.45,53.6,1.5119887165021155,Bam Adebayo
2021-01-01,36.483333333333334,44.2,1.2115121059844678,Bam Adebayo
2021-01-04,28.4,34.6,1.2183098591549297,Bam Adebayo
2021-01-06,33.75000000000001,43.6,1.2918518518518516,Bam Adebayo
2021-01-09,21.433333333333334,33.2,1.5489891135303266,Bam Adebayo
2021-01-16,33.68333333333334,52.4,1.5556655121227112,Bam Adebayo
2021-01-18,35.46666666666667,50.7,1.4295112781954886,Bam Adebayo
2021-01-20,33.583333333333336,38.1,1.1344913151364764,Bam Adebayo
2021-01-22,34.050000000000004,25.6,0.7518355359765051,Bam Adebayo
2021-01-23,37.86666666666667,62.5,1.6505281690140845,Bam Adebayo
2021-01-25,35.31666666666667,45.5,1.2883435582822085,Bam Adebayo
2021-01-27,33.51666666666667,29.4,0.8771755345599203,Bam Adebayo
2021-01-28,34.65,44.1,1.272727272727273,Bam Adebayo
2021-01-30,35.78333333333333,43.6,1.2184443409408479,Bam Adebayo
2021-02-01,38.93333333333333,44.8,1.1506849315068493,Bam Adebayo
2021-02-03,34.916666666666664,45.2,1.294510739856802,Bam Adebayo
2021-02-05,27.683333333333334,39.3,1.419626730885009,Bam Adebayo
2021-02-07,38.733333333333334,49.7,1.283132530120482,Bam Adebayo
2021-02-09,35.45,38.2,1.077574047954866,Bam Adebayo
2021-02-11,33.53333333333334,35.6,1.0616302186878726,Bam Adebayo
2021-02-13,36.81666666666667,40.0,1.086464463558171,Bam Adebayo
2021-02-15,35.9,57.9,1.6128133704735377,Bam Adebayo
2021-02-17,33.61666666666667,43.5,1.294000991571641,Bam Adebayo
2021-02-18,35.53333333333333,41.4,1.1651031894934334,Bam Adebayo
2021-02-20,36.4,44.0,1.208791208791209,Bam Adebayo
2021-02-22,37.083333333333336,41.1,1.108314606741573,Bam Adebayo
2021-02-24,35.28333333333333,44.4,1.2583845063769485,Bam Adebayo
2021-02-26,34.21666666666667,45.7,1.3356064296151973,Bam Adebayo
2021-02-28,34.93333333333333,43.1,1.2337786259541987,Bam Adebayo
2021-03-02,32.96666666666667,16.9,0.5126390293225479,Bam Adebayo
2021-03-16,29.716666666666665,37.8,1.272013460459899,Bam Adebayo
2021-03-17,35.233333333333334,38.4,1.0898770104068116,Bam Adebayo
2021-03-19,26.316666666666666,43.1,1.6377454084863838,Bam Adebayo
2021-03-21,36.333333333333336,55.0,1.513761467889908,Bam Adebayo
2021-03-23,32.400000000000006,36.6,1.1296296296296295,Bam Adebayo
2021-03-25,31.933333333333337,63.3,1.9822546972860122,Bam Adebayo
2021-03-26,35.0,34.6,0.9885714285714287,Bam Adebayo
2021-03-29,37.483333333333334,54.4,1.4513116940862605,Bam Adebayo
2021-03-31,34.88333333333333,43.1,1.2355470616340183,Bam Adebayo
2021-04-01,30.466666666666672,37.6,1.234135667396061,Bam Adebayo
2021-04-03,30.51666666666667,43.7,1.43200436919716,Bam Adebayo
2021-04-06,33.333333333333336,54.0,1.6199999999999999,Bam Adebayo
2021-04-08,28.266666666666666,31.4,1.1108490566037736,Bam Adebayo
2021-04-11,34.81666666666667,32.6,0.9363331737673527,Bam Adebayo
2021-04-13,33.13333333333334,38.5,1.1619718309859153,Bam Adebayo
2021-04-14,30.333333333333332,37.2,1.2263736263736265,Bam Adebayo
2021-04-16,33.26666666666667,25.8,0.7755511022044087,Bam Adebayo
2021-04-18,32.650000000000006,45.5,1.3935681470137824,Bam Adebayo
2021-04-21,31.36666666666667,51.1,1.6291179596174281,Bam Adebayo
2021-04-23,36.416666666666664,34.1,0.9363844393592679,Bam Adebayo
2021-04-24,35.06666666666667,47.2,1.3460076045627376,Bam Adebayo
2021-04-26,36.88333333333333,44.2,1.1983732489832808,Bam Adebayo
2021-04-28,32.083333333333336,38.2,1.1906493506493507,Bam Adebayo
2021-05-01,33.00000000000001,46.0,1.3939393939393936,Bam Adebayo
2021-05-02,33.53333333333334,43.4,1.2942345924453278,Bam Adebayo
2020-12-23,28.766666666666666,26.1,0.9073001158748553,LaMarcus Aldridge
2020-12-26,28.716666666666665,28.2,0.9820081253627394,LaMarcus Aldridge
2020-12-27,20.25,14.3,0.7061728395061728,LaMarcus Aldridge
2021-01-05,25.233333333333334,26.2,1.0383091149273447,LaMarcus Aldridge
2021-01-07,31.333333333333336,37.5,1.1968085106382977,LaMarcus Aldridge
2021-01-09,32.76666666666667,24.1,0.7355035605289928,LaMarcus Aldridge
2021-01-10,36.71666666666667,37.8,1.0295052201543349,LaMarcus Aldridge
2021-01-12,31.56666666666667,41.0,1.2988384371700104,LaMarcus Aldridge
2021-01-14,30.35,12.9,0.42504118616144976,LaMarcus Aldridge
2021-01-16,17.433333333333334,8.4,0.4818355640535373,LaMarcus Aldridge
2021-01-18,24.25,30.9,1.2742268041237113,LaMarcus Aldridge
2021-01-20,23.3,10.6,0.45493562231759654,LaMarcus Aldridge
2021-01-22,30.35,41.8,1.3772652388797362,LaMarcus Aldridge
2021-01-24,24.083333333333332,23.4,0.9716262975778547,LaMarcus Aldridge
2021-01-27,28.316666666666666,32.6,1.1512654502648618,LaMarcus Aldridge
2021-01-29,22.233333333333334,13.1,0.5892053973013492,LaMarcus Aldridge
2021-01-30,26.166666666666668,26.0,0.9936305732484076,LaMarcus Aldridge
2021-02-01,18.25,18.2,0.9972602739726028,LaMarcus Aldridge
2021-02-24,25.783333333333335,24.9,0.9657401422107303,LaMarcus Aldridge
2021-02-27,23.183333333333334,30.0,1.2940330697340043,LaMarcus Aldridge
2021-03-01,15.133333333333333,4.8,0.31718061674008813,LaMarcus Aldridge
2021-04-01,29.5,39.8,1.3491525423728812,LaMarcus Aldridge
2021-04-04,26.483333333333334,24.1,0.9100062932662052,LaMarcus Aldridge
2021-04-05,29.0,25.2,0.8689655172413793,LaMarcus Aldridge
2021-04-07,22.683333333333334,32.6,1.4371785451873622,LaMarcus Aldridge
2021-04-10,22.583333333333332,25.6,1.1335793357933581,LaMarcus Aldridge
2020-12-27,1.15,0.0,0.0,Ty-Shon Alexander
2020-12-29,3.9000000000000004,2.7,0.6923076923076923,Ty-Shon Alexander
2021-01-11,3.283333333333333,0.0,0.0,Ty-Shon Alexander
2021-03-23,1.3833333333333333,0.0,0.0,Ty-Shon Alexander
2021-04-02,5.316666666666666,5.2,0.9780564263322885,Ty-Shon Alexander
2021-04-08,1.4,0.0,0.0,Ty-Shon Alexander
2021-04-10,4.250000000000001,1.2,0.28235294117647053,Ty-Shon Alexander
2021-04-13,2.2666666666666666,0.0,0.0,Ty-Shon Alexander
2021-04-17,5.766666666666667,6.4,1.1098265895953758,Ty-Shon Alexander
2021-04-28,0.4666666666666667,0.0,0.0,Ty-Shon Alexander
2021-04-30,4.683333333333334,0.5,0.10676156583629892,Ty-Shon Alexander
2020-12-23,3.8833333333333337,3.2,0.8240343347639485,Nickeil Alexander-Walker
2020-12-29,21.516666666666666,19.0,0.8830364058869095,Nickeil Alexander-Walker
2020-12-31,19.083333333333332,22.1,1.1580786026200875,Nickeil Alexander-Walker
2021-01-02,6.6,9.5,1.4393939393939394,Nickeil Alexander-Walker
2021-01-04,10.966666666666667,9.9,0.9027355623100304,Nickeil Alexander-Walker
2021-01-06,26.766666666666666,25.5,0.9526774595267746,Nickeil Alexander-Walker
2021-01-08,14.6,7.199999999999999,0.4931506849315068,Nickeil Alexander-Walker
2021-01-13,33.233333333333334,50.1,1.5075225677031092,Nickeil Alexander-Walker
2021-01-15,20.166666666666668,13.600000000000001,0.6743801652892563,Nickeil Alexander-Walker
2021-01-17,33.38333333333334,28.5,0.8537194208686968,Nickeil Alexander-Walker
2021-01-19,30.650000000000002,25.0,0.8156606851549755,Nickeil Alexander-Walker
2021-01-21,17.95,17.7,0.9860724233983287,Nickeil Alexander-Walker
2021-01-23,21.066666666666666,13.1,0.6218354430379747,Nickeil Alexander-Walker
2021-01-27,29.966666666666665,28.5,0.9510567296996664,Nickeil Alexander-Walker
2021-01-29,22.483333333333334,16.8,0.7472201630837657,Nickeil Alexander-Walker
2021-01-30,32.75000000000001,43.0,1.312977099236641,Nickeil Alexander-Walker
2021-02-01,18.116666666666667,13.0,0.7175712971481141,Nickeil Alexander-Walker
2021-02-03,20.416666666666668,21.9,1.0726530612244896,Nickeil Alexander-Walker
2021-02-05,16.883333333333336,9.4,0.556762092793682,Nickeil Alexander-Walker
2021-02-09,19.833333333333332,20.4,1.0285714285714285,Nickeil Alexander-Walker
2021-02-10,9.066666666666666,2.7,0.2977941176470589,Nickeil Alexander-Walker
2021-02-14,8.75,8.4,0.9600000000000001,Nickeil Alexander-Walker
2021-02-16,2.8333333333333335,5.7,2.011764705882353,Nickeil Alexander-Walker
2021-02-19,2.433333333333333,6.0,2.4657534246575343,Nickeil Alexander-Walker
2021-02-21,4.916666666666667,3.2,0.6508474576271186,Nickeil Alexander-Walker
2021-02-24,6.333333333333333,7.5,1.1842105263157896,Nickeil Alexander-Walker
2021-02-27,16.583333333333336,9.7,0.5849246231155778,Nickeil Alexander-Walker
2021-03-04,23.433333333333334,28.6,1.2204836415362732,Nickeil Alexander-Walker
2021-03-11,24.783333333333335,18.8,0.7585743106926698,Nickeil Alexander-Walker
2021-03-12,23.133333333333333,29.6,1.2795389048991355,Nickeil Alexander-Walker
2021-03-14,5.783333333333333,4.2,0.7262247838616716,Nickeil Alexander-Walker
2021-03-16,24.666666666666668,30.5,1.2364864864864864,Nickeil Alexander-Walker
2021-03-18,19.45,20.1,1.033419023136247,Nickeil Alexander-Walker
2021-03-21,30.883333333333336,33.1,1.0717754991905017,Nickeil Alexander-Walker
2021-03-23,34.083333333333336,29.9,0.8772616136919315,Nickeil Alexander-Walker
2021-03-26,39.13333333333333,36.5,0.9327086882453152,Nickeil Alexander-Walker
2021-03-27,31.583333333333336,30.5,0.9656992084432717,Nickeil Alexander-Walker
2021-03-29,33.76666666666667,28.9,0.855873642645607,Nickeil Alexander-Walker
2021-04-01,38.5,46.1,1.1974025974025975,Nickeil Alexander-Walker
2021-04-02,35.78333333333333,26.1,0.7293898462971589,Nickeil Alexander-Walker
2021-04-04,14.283333333333333,15.2,1.0641773628938156,Nickeil Alexander-Walker
2020-12-23,26.95,18.9,0.7012987012987013,Grayson Allen
2020-12-26,29.466666666666665,17.8,0.6040723981900453,Grayson Allen
2020-12-28,23.95,10.3,0.4300626304801671,Grayson Allen
2020-12-30,11.583333333333334,3.2,0.2762589928057554,Grayson Allen
2021-01-03,14.583333333333334,8.0,0.5485714285714286,Grayson Allen
2021-01-05,15.716666666666669,9.6,0.6108165429480381,Grayson Allen
2021-01-07,16.150000000000002,16.4,1.0154798761609904,Grayson Allen
2021-01-08,22.933333333333334,18.8,0.8197674418604651,Grayson Allen
2021-01-11,17.75,15.899999999999999,0.8957746478873239,Grayson Allen
2021-01-13,26.466666666666665,34.0,1.2846347607052897,Grayson Allen
2021-01-16,26.45,25.4,0.9603024574669187,Grayson Allen
2021-01-18,26.0,26.7,1.0269230769230768,Grayson Allen
2021-02-06,21.716666666666665,14.9,0.6861089792785879,Grayson Allen
2021-02-08,20.766666666666666,20.1,0.9678972712680579,Grayson Allen
2021-02-10,29.6,27.1,0.9155405405405406,Grayson Allen
2021-02-12,34.65,31.1,0.8975468975468976,Grayson Allen
2021-02-14,31.450000000000003,22.3,0.7090620031796502,Grayson Allen
2021-02-16,25.916666666666668,12.7,0.49003215434083597,Grayson Allen
2021-02-17,31.950000000000003,34.3,1.0735524256651015,Grayson Allen
2021-02-19,30.333333333333332,24.4,0.8043956043956044,Grayson Allen
2021-02-22,25.25,11.0,0.43564356435643564,Grayson Allen
2021-02-25,22.016666666666666,13.0,0.5904617713853142,Grayson Allen
2021-02-26,19.35,8.1,0.41860465116279066,Grayson Allen
2021-03-15,23.116666666666667,27.4,1.1852919971160778,Grayson Allen
2021-03-17,24.8,15.7,0.6330645161290323,Grayson Allen
2021-03-19,24.45,23.1,0.9447852760736197,Grayson Allen
2021-03-20,32.26666666666667,30.6,0.9483471074380164,Grayson Allen
2021-03-22,33.45,16.8,0.5022421524663677,Grayson Allen
2021-03-24,26.1,27.0,1.0344827586206895,Grayson Allen
2021-03-26,29.3,24.5,0.8361774744027304,Grayson Allen
2021-03-27,23.566666666666666,28.1,1.1923620933521923,Grayson Allen
2021-03-29,7.116666666666666,7.1,0.9976580796252927,Grayson Allen
2021-04-02,21.883333333333333,19.1,0.8728103579588729,Grayson Allen
2021-04-04,26.633333333333333,34.0,1.2765957446808511,Grayson Allen
2021-04-06,25.383333333333333,13.7,0.5397242284963887,Grayson Allen
2021-04-07,30.483333333333338,39.3,1.2892290869327498,Grayson Allen
2021-04-09,32.46666666666667,17.0,0.5236139630390143,Grayson Allen
2021-04-11,21.766666666666666,14.2,0.6523736600306279,Grayson Allen
2021-04-12,32.150000000000006,20.2,0.6283048211508553,Grayson Allen
2021-04-14,34.5,36.8,1.0666666666666667,Grayson Allen
2021-04-16,26.416666666666668,19.1,0.7230283911671924,Grayson Allen
2021-04-17,33.900000000000006,37.3,1.100294985250737,Grayson Allen
2021-04-19,43.21666666666667,35.1,0.8121866563825685,Grayson Allen
2021-04-21,26.3,11.9,0.4524714828897338,Grayson Allen
2021-04-23,22.783333333333335,12.7,0.5574250182882223,Grayson Allen
2021-04-25,26.55,23.0,0.8662900188323917,Grayson Allen
2021-04-26,25.133333333333333,10.4,0.41379310344827586,Grayson Allen
2021-04-28,21.933333333333334,12.4,0.5653495440729484,Grayson Allen
2020-12-22,19.616666666666667,26.4,1.3457943925233644,Jarrett Allen
2020-12-25,21.45,34.7,1.617715617715618,Jarrett Allen
2020-12-27,25.35,27.3,1.0769230769230769,Jarrett Allen
2020-12-28,22.383333333333333,25.5,1.139240506329114,Jarrett Allen
2020-12-30,24.433333333333334,30.1,1.2319236016371078,Jarrett Allen
2021-01-01,22.05,12.8,0.5804988662131519,Jarrett Allen
2021-01-03,24.716666666666665,39.2,1.5859743762643292,Jarrett Allen
2021-01-05,31.950000000000003,57.099999999999994,1.7871674491392797,Jarrett Allen
2021-01-07,28.416666666666668,32.7,1.1507331378299122,Jarrett Allen
2021-01-08,30.283333333333335,32.2,1.0632911392405064,Jarrett Allen
2021-01-10,33.083333333333336,28.5,0.8614609571788413,Jarrett Allen
2021-01-12,35.81666666666667,23.5,0.6561191251744997,Jarrett Allen
2021-01-20,31.16666666666667,42.2,1.3540106951871658,Jarrett Allen
2021-01-22,19.3,24.2,1.2538860103626943,Jarrett Allen
2021-01-24,25.8,26.4,1.0232558139534882,Jarrett Allen
2021-01-25,28.866666666666667,16.0,0.5542725173210161,Jarrett Allen
2021-01-27,19.983333333333334,19.2,0.9608006672226855,Jarrett Allen
2021-01-29,25.683333333333334,35.3,1.3744321868916287,Jarrett Allen
2021-01-31,15.300000000000002,18.0,1.176470588235294,Jarrett Allen
2021-02-01,34.766666666666666,60.099999999999994,1.7286673058485138,Jarrett Allen
2021-02-03,25.75,34.3,1.3320388349514563,Jarrett Allen
2021-02-05,21.5,26.3,1.2232558139534884,Jarrett Allen
2021-02-06,24.7,13.4,0.5425101214574899,Jarrett Allen
2021-02-08,34.01666666666667,24.5,0.7202351788339049,Jarrett Allen
2021-02-10,25.75,34.0,1.3203883495145632,Jarrett Allen
2021-02-12,24.35,38.2,1.568788501026694,Jarrett Allen
2021-02-14,28.2,27.5,0.975177304964539,Jarrett Allen
2021-02-15,29.15,39.3,1.3481989708404802,Jarrett Allen
2021-02-19,33.7,43.0,1.2759643916913945,Jarrett Allen
2021-02-21,41.85,55.4,1.3237753882915173,Jarrett Allen
2021-02-23,33.56666666666667,47.8,1.4240317775571,Jarrett Allen
2021-02-24,37.016666666666666,61.599999999999994,1.664115263394867,Jarrett Allen
2021-02-27,36.5,29.299999999999997,0.8027397260273972,Jarrett Allen
2021-03-01,31.233333333333338,30.5,0.9765208110992528,Jarrett Allen
2021-03-03,29.016666666666666,30.7,1.0580126364158529,Jarrett Allen
2021-03-12,32.833333333333336,27.4,0.8345177664974618,Jarrett Allen
2021-03-14,28.2,25.2,0.8936170212765957,Jarrett Allen
2021-03-16,26.766666666666666,29.0,1.0834371108343712,Jarrett Allen
2021-03-17,33.35,18.9,0.5667166416791604,Jarrett Allen
2021-03-19,32.2,35.2,1.093167701863354,Jarrett Allen
2021-03-21,33.7,36.5,1.083086053412463,Jarrett Allen
2021-03-22,26.833333333333332,23.799999999999997,0.8869565217391304,Jarrett Allen
2021-03-24,34.53333333333333,43.3,1.2538610038610039,Jarrett Allen
2021-03-26,36.06666666666667,39.7,1.100739371534196,Jarrett Allen
2021-04-14,30.433333333333337,30.6,1.0054764512595837,Jarrett Allen
2021-04-15,34.733333333333334,36.3,1.0451055662188098,Jarrett Allen
2021-04-17,31.966666666666672,26.2,0.8196037539103231,Jarrett Allen
2021-04-19,27.85,14.0,0.5026929982046678,Jarrett Allen
2021-04-21,28.8,21.799999999999997,0.7569444444444443,Jarrett Allen
2021-04-23,33.18333333333334,25.299999999999997,0.7624309392265192,Jarrett Allen
2021-04-25,34.333333333333336,56.4,1.6427184466019416,Jarrett Allen
2021-04-26,31.200000000000003,27.4,0.8782051282051281,Jarrett Allen
2021-04-28,36.7,43.1,1.1743869209809263,Jarrett Allen
2021-04-30,26.2,30.200000000000003,1.1526717557251909,Jarrett Allen
2021-05-01,35.7,25.8,0.7226890756302521,Jarrett Allen
2021-02-09,4.866666666666666,1.7000000000000002,0.34931506849315075,Al-Farouq Aminu
2021-02-17,11.516666666666667,7.1,0.6164978292329956,Al-Farouq Aminu
2021-02-19,12.9,13.8,1.0697674418604652,Al-Farouq Aminu
2021-02-21,18.95,31.2,1.6464379947229553,Al-Farouq Aminu
2021-02-23,21.5,13.3,0.6186046511627907,Al-Farouq Aminu
2021-02-25,23.25,15.600000000000001,0.6709677419354839,Al-Farouq Aminu
2021-02-27,22.266666666666666,17.2,0.7724550898203593,Al-Farouq Aminu
2021-03-01,22.666666666666668,12.4,0.5470588235294117,Al-Farouq Aminu
2021-03-03,24.983333333333334,30.6,1.2248165443629087,Al-Farouq Aminu
2021-03-11,21.383333333333333,9.1,0.4255650818394388,Al-Farouq Aminu
2021-03-12,24.05,16.6,0.6902286902286903,Al-Farouq Aminu
2021-03-14,25.966666666666665,8.5,0.32734274711168165,Al-Farouq Aminu
2021-03-18,24.35,18.2,0.7474332648870636,Al-Farouq Aminu
2021-03-19,23.25,17.9,0.7698924731182795,Al-Farouq Aminu
2021-03-21,27.883333333333333,22.0,0.7890017931858936,Al-Farouq Aminu
2021-03-23,29.3,44.0,1.5017064846416381,Al-Farouq Aminu
2021-03-24,27.633333333333333,19.5,0.7056694813027744,Al-Farouq Aminu
2021-03-27,12.3,6.0,0.4878048780487805,Al-Farouq Aminu
2021-04-14,4.216666666666667,1.2,0.2845849802371541,Al-Farouq Aminu
2021-04-21,7.416666666666667,5.1,0.6876404494382021,Al-Farouq Aminu
2021-04-30,15.0,8.9,0.5933333333333334,Al-Farouq Aminu
